# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS
3494	North_Marquesan	Marquesan	nort2845	1434	to stab, pierce	huki	huki	POLLEX	25028	98			h u k i
3783	East_Futunan	Futuna, East	east2447	1434	to stab, pierce	suki	suki	POLLEX	91617	98			s u k i
3784	East_Futunan	Futuna, East	east2447	1434	to stab, pierce	sokaì	sokaì	POLLEX	91616	1185			s o k a ʔ i
4098	Pukapuka	Pukapuka	puka1242	1434	to stab, pierce	yoka	yoka	Salisbury-152-2005	153604	210		yuki	j o k a
4099	Pukapuka	Pukapuka	puka1242	1434	to stab, pierce	kō	kō	Salisbury-152-2005	91604	831			k oː
4322	Mele_Fila	Fila	mele1250	1434	to stab, pierce	sukia	sukia	52375	276557	98			s u k i a
4518	Ra’ivavae	Ra'ivavae	aust1304	1434	to stab, pierce	pipiha	pipiha	Tamaititahio-1213-2015	291220	901			p i p i h a
4757	Tuamotuan	Tuamotu	tuam1242	1434	to stab, pierce	huki	huki	POLLEX	91626	98			h u k i
4758	Tuamotuan	Tuamotu	tuam1242	1434	to stab, pierce	hoka	hoka	POLLEX	91625	1185			h o k a
5013	Niuean	Niue	niue1239	1434	to stab, pierce	huki	huki	POLLEX	91628	98			h u k i
5014	Niuean	Niue	niue1239	1434	to stab, pierce	hoka	hoka	POLLEX	91627	1185			h o k a
5266	Rurutuan	Rurutuan	aust1304	1434	to stab, pierce	paatia	paatia	Meyer-128-2005	25118	1414			p aː t i a
5522	Futuna_Aniwa	Futuna-Aniwa	futu1245	1434	to stab, pierce	suki/a	suki	POLLEX	25251	98		sukia	s u k i
5766	Hawaiian	Hawaiian	hawa1245	1434	to stab, pierce	hou	hou	71458	25042	1056			h o u
6047	Rarotongan	Rarotongan	raro1241	1434	to stab, pierce	verovero	verovero	POLLEX	75295	383		vero	v e r o v e r o
6048	Rarotongan	Rarotongan	raro1241	1434	to stab, pierce	pātiatia	pātiatia	POLLEX	75293	1414		pātia	p aː t i a t i a
6285	Penryhn	Penrhyn	penr1237	1434	to stab, pierce	paatia	paatia	POLLEX	90564	1414			p aː t i a
6524	Nukuria	Nukeria	nuku1259	1434	to stab, pierce	vvoro	vvoro	Davletshin-1212-2015	291113	383			v v o r o
6525	Nukuria	Nukeria	nuku1259	1434	to stab, pierce	unuki	unuki	Davletshin-1212-2015	291112	98			u n u k i
6826	Samoan	Samoan	samo1305	1434	to stab, pierce	tui	tui	Blust-118-2005	25108	1001			t u i
7085	Rennell_Bellona	Rennellese	renn1242	1434	to stab, pierce	suki	suki	POLLEX	91615	98			s u k i
7086	Rennell_Bellona	Rennellese	renn1242	1434	to stab, pierce	soka	soka	POLLEX	91614	1185			s o k a
7342	Tuvalu	Nanumea	tuva1244	1434	to stab, pierce	tui	tui	29903	192283	1001			t u i
7343	Tuvalu	Nanumea	tuva1244	1434	to stab, pierce	velo	velo	29903	192282	383			v e l o
7579	Anuta	Anuta	anut1237	1434	to stab, pierce	tokai	tokai	POLLEX	91646	1195		toka/i	t o k a i
#
186	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1442	to stand	thuu	thuu	Hovdhaugen-375-2009	89458	533			tʰ uː
442	Wallisian	Uvea, East	wall1257	1442	to stand	tu'u	tu'u	POLLEX	18465	533			t u ʔ u
892	Maori	Maori	maor1246	1442	to stand	tuu	tuu	Biggs-85-2005	18292	533			t uː
1101	Kapingamarangi	Kapingamarangi	kapi1249	1442	to stand	duu	duu	POLLEX	90960	533		tuu	d uː
1340	Tahitian	Tahitian (Modern)	tahi1242	1442	to stand	ti'a	ti'a	Clark-173-2005	18380	324			t i ʔ a
1538	Emae	Emae (Makatea)	emae1237	1442	to stand	tuiruŋa	tuiruŋa	52375	271810	533			t u i r u ŋ a
1786	Rapanui	Rapanui (Easter Island)	rapa1244	1442	to stand	tu'u	tu'u	POLLEX	18471	533			t u ʔ u
2048	Mangareva	Mangareva	mang1401	1442	to stand	'akātū	'akātū	POLLEX	321477	533		tuu	ʔ a k aː t uː
2275	Luangiua	Luangiua	onto1237	1442	to stand	uu	uu	POLLEX	18445	533			uː
2495	Tongan	Tongan	tong1325	1442	to stand	tuʔu	tuʔu	117207	18343	533			t u ʔ u
2740	Rakahanga_Manihiki	Manihiki	raka1237	1442	to stand	tuu	tuu	Clark-589-2008	153267	533			t uː
3011	Tikopia	Tikopia	tiko1237	1442	to stand	tuu	tuu	POLLEX	18362	533			t uː
3238	Sikaiana	Sikaiana	sika1261	1442	to stand	tuu	tuu	POLLEX	18450	533			t uː
3522	North_Marquesan	Marquesan	nort2845	1442	to stand	tuu	tuu	POLLEX	18245	533			t uː
3809	East_Futunan	Futuna, East	east2447	1442	to stand	tu'u	tu'u	POLLEX	18417	533			t u ʔ u
4122	Pukapuka	Pukapuka	puka1242	1442	to stand	wetū	wetū	Salisbury-152-2005	90835	533		tū	w e t uː
4339	Mele_Fila	Fila	mele1250	1442	to stand	telao	telao	52375	271820	1303			t e l a o
4537	Ra’ivavae	Ra'ivavae	aust1304	1442	to stand	tia	tia	Tamaititahio-1213-2015	291349	904			t i a
4538	Ra’ivavae	Ra'ivavae	aust1304	1442	to stand	tū	tū	Tamaititahio-1213-2015	291348	533			t uː
4783	Tuamotuan	Tuamotu	tuam1242	1442	to stand	tuu	tuu	POLLEX	18453	533			t uː
5035	Niuean	Niue	niue1239	1442	to stand	tuu	tuu	POLLEX	18454	533			t uː
5290	Rurutuan	Rurutuan	aust1304	1442	to stand	tuu	tuu	Meyer-128-2005	18335	533			t uː
5546	Futuna_Aniwa	Futuna-Aniwa	futu1245	1442	to stand	tu	tu	POLLEX	18363	533			t u
5785	Hawaiian	Hawaiian	hawa1245	1442	to stand	ku	ku	71458	18259	533			k u
6080	Rarotongan	Rarotongan	raro1241	1442	to stand	tuu	tuu	POLLEX	18265	533			t uː
6304	Penryhn	Penrhyn	penr1237	1442	to stand	tuu	tuu	POLLEX	18442	533			t uː
6556	Nukuria	Nukeria	nuku1259	1442	to stand	tuu	tuu	Davletshin-1212-2015	290937	533			t uː
6846	Samoan	Samoan	samo1305	1442	to stand	tū	tū	Blust-118-2005	18325	533			t uː
7113	Rennell_Bellona	Rennellese	renn1242	1442	to stand	tu'u	tu'u	POLLEX	18413	533			t u ʔ u
7359	Tuvalu	Nanumea	tuva1244	1442	to stand	tuu	tuu	29903	192086	533			t uː
7600	Anuta	Anuta	anut1237	1442	to stand	tuu	tuu	POLLEX	18460	533			t uː
#
162	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	713	to steal	kaia	kaia	Hovdhaugen-375-2009	89478	1237			k a i a
871	Maori	Maori	maor1246	713	to steal	taahae	taahae	Biggs-85-2005	25789	1081			t aː h a e
1078	Kapingamarangi	Kapingamarangi	kapi1249	713	to steal	gaihaa	gaihaa	POLLEX	25921	1237			g a i h aː
1315	Tahitian	Tahitian (Modern)	tahi1242	713	to steal	'eiaa	'eiaa	Clark-173-2005	25877	1237			ʔ e i aː
1761	Rapanui	Rapanui (Easter Island)	rapa1244	713	to steal	kori	kori	POLLEX	133585	446			k o r i
2017	Mangareva	Mangareva	mang1401	713	to steal	kamo	kamo	POLLEX	321497	1107		kamo	k a m o
2248	Luangiua	Luangiua	onto1237	713	to steal	ailaiao	ailaiao	POLLEX	146605	580			a i l a i a o
2473	Tongan	Tongan	tong1325	713	to steal	kaihaʔa	kaihaʔa	117207	25840	1237			k a i h a ʔ a
2701	Rakahanga_Manihiki	Manihiki	raka1237	713	to steal	kaiaa	kaiaa	Clark-589-2008	153283	1237			k a i aː
2980	Tikopia	Tikopia	tiko1237	713	to steal	kaia	kaia	POLLEX	25859	1237			k a i a
3215	Sikaiana	Sikaiana	sika1261	713	to steal	kaiaa	kaiaa	POLLEX	25947	1237			k a i aː
3487	North_Marquesan	Marquesan	nort2845	713	to steal	kamo	kamo	POLLEX	91790	1107			k a m o
3488	North_Marquesan	Marquesan	nort2845	713	to steal	kai hue	kai hue	POLLEX	91789	967			k a i h u e
3778	East_Futunan	Futuna, East	east2447	713	to steal	kaiàa	kaiàa	POLLEX	91803	1237		kaiaà	k a i ʔ a a
4095	Pukapuka	Pukapuka	puka1242	713	to steal	kaiā	kaiā	Salisbury-152-2005	25856	1237			k a i aː
4516	Ra’ivavae	Ra'ivavae	aust1304	713	to steal	ʔeiā	ʔeiā	Tamaititahio-1213-2015	291222	1237			ʔ e i aː
4752	Tuamotuan	Tuamotu	tuam1242	713	to steal	keiaa	keiaa	POLLEX	25950	1237			k e i aː
5007	Niuean	Niue	niue1239	713	to steal	kaihaa	kaihaa	POLLEX	25951	1237			k a i h aː
5264	Rurutuan	Rurutuan	aust1304	713	to steal	ʔeiaa	ʔeiaa	Meyer-128-2005	25832	1237			ʔ e i aː
5518	Futuna_Aniwa	Futuna-Aniwa	futu1245	713	to steal	ʃiŋo	ʃiŋo	POLLEX	25860	1025			ʃ i ŋ o
5763	Hawaiian	Hawaiian	hawa1245	713	to steal	'aihue	'aihue	71458	25756	967			ʔ a i h u e
6042	Rarotongan	Rarotongan	raro1241	713	to steal	keiaa	keiaa	POLLEX	25762	1237			k e i aː
6281	Penryhn	Penrhyn	penr1237	713	to steal	kaiaa	kaiaa	POLLEX	25939	1237			k a i aː
6522	Nukuria	Nukeria	nuku1259	713	to steal	huu	huu	Davletshin-1212-2015	291034	967			h uː
6822	Samoan	Samoan	samo1305	713	to steal	'aisā	'aisā	Blust-118-2005	216797	1312		'aisola	ʔ a i s aː
6823	Samoan	Samoan	samo1305	713	to steal	ŋaoi	ŋaoi	Blust-118-2005	25822	515			ŋ a o i
7079	Rennell_Bellona	Rennellese	renn1242	713	to steal	kaiaà	kaiaà	POLLEX	25910	1237			k a i a ʔ a
7340	Tuvalu	Nanumea	tuva1244	713	to steal	kaiaa	kaiaa	29903	192101	1237			k a i aː
7576	Anuta	Anuta	anut1237	713	to steal	kaia	kaia	POLLEX	91816	1237		kaia/kaiaa	k a i a
#
195	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1421	to suck	mihikia	mihikia	Hovdhaugen-375-2009	147371	1338			m i h i k i a
452	Wallisian	Uvea, East	wall1257	1421	to suck	momi	momi	POLLEX	90060	234			m o m i
453	Wallisian	Uvea, East	wall1257	1421	to suck	mihi	mihi	POLLEX	90059	1338		misi/misi	m i h i
902	Maori	Maori	maor1246	1421	to suck	ngote	ngote	Biggs-85-2005	14722	1415			ŋ o t e
1111	Kapingamarangi	Kapingamarangi	kapi1249	1421	to suck	u	u	POLLEX	168020	606			u
1351	Tahitian	Tahitian (Modern)	tahi1242	1421	to suck	'ote	'ote	Clark-173-2005	14810	1415			ʔ o t e
1547	Emae	Emae (Makatea)	emae1237	1421	to suck	mumu	mumu	52375	276691	211			m u m u
1796	Rapanui	Rapanui (Easter Island)	rapa1244	1421	to suck	omo	omo	POLLEX	90062	1238		omo/omo	o m o
2059	Mangareva	Mangareva	mang1401	1421	to suck	omo	omo	POLLEX	321466	1238		omo	o m o
2060	Mangareva	Mangareva	mang1401	1421	to suck	miti	miti	POLLEX	90037	1338			m i t i
2284	Luangiua	Luangiua	onto1237	1421	to suck	miki	miki	POLLEX	14875	1338			m i k i
2506	Tongan	Tongan	tong1325	1421	to suck	huhu	huhu	117207	14773	606			h u h u
2753	Rakahanga_Manihiki	Manihiki	raka1237	1421	to suck	miti(miti)	miti	Clark-589-2008	153616	1338			m i t i
2754	Rakahanga_Manihiki	Manihiki	raka1237	1421	to suck	fakaroroma	fakaroroma	Clark-589-2008	153479	1238			f a k a r o r o m a
2755	Rakahanga_Manihiki	Manihiki	raka1237	1421	to suck	ngote	ngote	Clark-589-2008	153478	1415			ŋ o t e
3022	Tikopia	Tikopia	tiko1237	1421	to suck	puku	puku	POLLEX	90027	688			p u k u
3023	Tikopia	Tikopia	tiko1237	1421	to suck	miti	miti	POLLEX	90026	1338			m i t i
3246	Sikaiana	Sikaiana	sika1261	1421	to suck	umiumi	umiumi	POLLEX	90040	263			u m i u m i
3247	Sikaiana	Sikaiana	sika1261	1421	to suck	m(iti)miti	mmiti	POLLEX	90039	1338			m m i t i
3533	North_Marquesan	Marquesan	nort2845	1421	to suck	omo	omo	POLLEX	90013	1238		'omo	o m o
3822	East_Futunan	Futuna, East	east2447	1421	to suck	momi	momi	POLLEX	90033	211			m o m i
3824	East_Futunan	Futuna, East	east2447	1421	to suck	komo	komo	POLLEX	90030	1238			k o m o
4135	Pukapuka	Pukapuka	puka1242	1421	to suck	ngote	ngote	Salisbury-152-2005	90025	1415			ŋ o t e
4136	Pukapuka	Pukapuka	puka1242	1421	to suck	miti	miti	Salisbury-152-2005	90024	1338			m i t i
4347	Mele_Fila	Fila	mele1250	1421	to suck	tomia	tomia	52375	276699	1238			t o m i a
4548	Ra’ivavae	Ra'ivavae	aust1304	1421	to suck	ʔote	ʔote	Tamaititahio-1213-2015	291191	1415			ʔ o t e
4793	Tuamotuan	Tuamotu	tuam1242	1421	to suck	ŋoŋo	ŋoŋo	POLLEX	90044	1238		omo	ŋ o ŋ o
4794	Tuamotuan	Tuamotu	tuam1242	1421	to suck	momi	momi	POLLEX	90042	234			m o m i
4795	Tuamotuan	Tuamotu	tuam1242	1421	to suck	miti	miti	POLLEX	90041	1338			m i t i
5045	Niuean	Niue	niue1239	1421	to suck	miti	miti	POLLEX	14884	1338			m i t i
5304	Rurutuan	Rurutuan	aust1304	1421	to suck	ʔote	ʔote	Meyer-128-2005	14765	1415			ʔ o t e
5557	Futuna_Aniwa	Futuna-Aniwa	futu1245	1421	to suck	umi/a	umi	POLLEX	14898	263		umia	u m i
5796	Hawaiian	Hawaiian	hawa1245	1421	to suck	omo	omo	71458	14689	1238			o m o
6093	Rarotongan	Rarotongan	raro1241	1421	to suck	miti	miti	POLLEX	90016	1338			m i t i
6094	Rarotongan	Rarotongan	raro1241	1421	to suck	-ìa	-ìa	POLLEX	90015	154			ʔ i a
6095	Rarotongan	Rarotongan	raro1241	1421	to suck	ngote-a	ngote-a	POLLEX	90014	1415			ŋ o t e a
6313	Penryhn	Penrhyn	penr1237	1421	to suck	ngote	ngote	POLLEX	90557	1415			ŋ o t e
6566	Nukuria	Nukeria	nuku1259	1421	to suck	uu	uu	Davletshin-1212-2015	291109	606			uː
6567	Nukuria	Nukeria	nuku1259	1421	to suck	umiumi	umiumi	Davletshin-1212-2015	291108	263			u m i u m i
6568	Nukuria	Nukeria	nuku1259	1421	to suck	homohomo	homohomo	Davletshin-1212-2015	291107	1238			h o m o h o m o
6858	Samoan	Samoan	samo1305	1421	to suck	susu	susu	Blust-118-2005	14755	606			s u s u
7124	Rennell_Bellona	Rennellese	renn1242	1421	to suck	umi	umi	POLLEX	90029	263			u m i
7125	Rennell_Bellona	Rennellese	renn1242	1421	to suck	miti	miti	POLLEX	90028	1338			m i t i
7370	Tuvalu	Nanumea	tuva1244	1421	to suck	mimiti	mimiti	29903	192077	1338			m i m i t i
7609	Anuta	Anuta	anut1237	1421	to suck	miti	miti	POLLEX	14890	1338			m i t i
#
144	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1573	to swell	puku	puku	Hovdhaugen-375-2009	147372	596			p u k u
398	Wallisian	Uvea, East	wall1257	1573	to swell	fu/fula	fula	POLLEX	30960	1239			f u l a
857	Maori	Maori	maor1246	1573	to swell	puku	puku	Biggs-85-2005	30787	596			p u k u
1063	Kapingamarangi	Kapingamarangi	kapi1249	1573	to swell	haka/hura/ ki taha	ki	POLLEX	30919	172			k i
1301	Tahitian	Tahitian (Modern)	tahi1242	1573	to swell	'oru	'oru	Clark-173-2005	30875	1108			ʔ o r u
1741	Rapanui	Rapanui (Easter Island)	rapa1244	1573	to swell	ahu	ahu	POLLEX	133588	1239			a h u
2002	Mangareva	Mangareva	mang1401	1573	to swell	'akatekire	'akatekire	POLLEX	321510	541			ʔ a k a t e k i r e
2233	Luangiua	Luangiua	onto1237	1573	to swell	ehula	ehula	POLLEX	146610	1239			e h u l a
2459	Tongan	Tongan	tong1325	1573	to swell	pupula	pupula	117207	30838	1239			p u p u l a
2685	Rakahanga_Manihiki	Manihiki	raka1237	1573	to swell	puena	puena	Clark-589-2008	153435	685			p u e n a
2686	Rakahanga_Manihiki	Manihiki	raka1237	1573	to swell	hakaea	hakaea	Clark-589-2008	153434	628			h a k a e a
2962	Tikopia	Tikopia	tiko1237	1573	to swell	fura	fura	POLLEX	30857	1239			f u r a
3199	Sikaiana	Sikaiana	sika1261	1573	to swell	hula/hula	hula	POLLEX	30945	1239			h u l a
3466	North_Marquesan	Marquesan	nort2845	1573	to swell	huhu'a	huhu'a	POLLEX	92565	155			h u h u ʔ a
3467	North_Marquesan	Marquesan	nort2845	1573	to swell	hete	hete	POLLEX	92564	968			h e t e
3757	East_Futunan	Futuna, East	east2447	1573	to swell	fu/fula/	fula	POLLEX	30912	1239			f u l a
4073	Pukapuka	Pukapuka	puka1242	1573	to swell	pupute	pupute	Salisbury-152-2005	30854	685			p u p u t e
4504	Ra’ivavae	Ra'ivavae	aust1304	1573	to swell	ōpupu	ōpupu	Tamaititahio-1213-2015	291234	685			oː p u p u
4732	Tuamotuan	Tuamotu	tuam1242	1573	to swell	koropuupuu	koropuupuu	POLLEX	30948	1108			k o r o p uː p uː
4990	Niuean	Niue	niue1239	1573	to swell	fu/fula/	fula	POLLEX	30949	1239			f u l a
5246	Rurutuan	Rurutuan	aust1304	1573	to swell	ʔoru	ʔoru	Meyer-128-2005	30830	1108			ʔ o r u
5500	Futuna_Aniwa	Futuna-Aniwa	futu1245	1573	to swell	fura	fura	POLLEX	30963	1239		hfura[fʰura]	f u r a
5746	Hawaiian	Hawaiian	hawa1245	1573	to swell	hū	hū	71458	76273	155		pehu	h uː
6016	Rarotongan	Rarotongan	raro1241	1573	to swell	ōpuepue	ōpuepue	POLLEX	76278	685			oː p u e p u e
6017	Rarotongan	Rarotongan	raro1241	1573	to swell	ngaru	ngaru	POLLEX	76277	1113		ē // 'akangē(ngē)	ŋ a r u
6018	Rarotongan	Rarotongan	raro1241	1573	to swell	'akapetetue	'akapetetue	POLLEX	76275	1082			ʔ a k a p e t e t u e
6266	Penryhn	Penrhyn	penr1237	1573	to swell	puku	puku	POLLEX	90572	596			p u k u
6504	Nukuria	Nukeria	nuku1259	1573	to swell	pupuu	pupuu	Davletshin-1212-2015	290993	685			p u p uː
6505	Nukuria	Nukeria	nuku1259	1573	to swell	hhura	hhura	Davletshin-1212-2015	290992	1239			h h u r a
6803	Samoan	Samoan	samo1305	1573	to swell	fefete	fefete	Blust-118-2005	216799	968			f e f e t e
6804	Samoan	Samoan	samo1305	1573	to swell	fula	fula	Blust-118-2005	30820	1239			f u l a
7061	Rennell_Bellona	Rennellese	renn1242	1573	to swell	huhuga	huhuga	POLLEX	30908	1239			h u h u g a
7328	Tuvalu	Nanumea	tuva1244	1573	to swell	fufula	fufula	29903	192287	1239			f u f u l a
7329	Tuvalu	Nanumea	tuva1244	1573	to swell	fefete	fefete	29903	192286	968			f e f e t e
7562	Anuta	Anuta	anut1237	1573	to swell	ūra	ūra	POLLEX	146319	1239			uː r a
#
238	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1439	to swim	kau	kau	Hovdhaugen-375-2009	89417	969			k a u
502	Wallisian	Uvea, East	wall1257	1439	to swim	kau	kau	POLLEX	87920	969		kakau	k a u
935	Maori	Maori	maor1246	1439	to swim	kauhoe	kauhoe	Biggs-85-2005	2941	969			k a u h o e
1149	Kapingamarangi	Kapingamarangi	kapi1249	1439	to swim	kau	kau	POLLEX	3073	969			k a u
1387	Tahitian	Tahitian (Modern)	tahi1242	1439	to swim	'au	'au	Clark-173-2005	3029	969			ʔ a u
1580	Emae	Emae (Makatea)	emae1237	1439	to swim	kaokao	kaokao	52375	271446	969			k a o k a o
1837	Rapanui	Rapanui (Easter Island)	rapa1244	1439	to swim	kau	kau	POLLEX	3120	969			k a u
2100	Mangareva	Mangareva	mang1401	1439	to swim	kau	kau	POLLEX	321406	969		kau	k a u
2319	Luangiua	Luangiua	onto1237	1439	to swim	àu(àu)	àu	POLLEX	3094	969			ʔ a u
2541	Tongan	Tongan	tong1325	1439	to swim	kakau	kakau	117207	2992	969			k a k a u
2800	Rakahanga_Manihiki	Manihiki	raka1237	1439	to swim	kaukau	kaukau	Clark-589-2008	153458	969			k a u k a u
2801	Rakahanga_Manihiki	Manihiki	raka1237	1439	to swim	hopu vai	hopu vai	Clark-589-2008	153457	1369		hopuhopu	h o p u v a i
3062	Tikopia	Tikopia	tiko1237	1439	to swim	ka(ka)u	kau	POLLEX	87894	969		kakau	k a u
3282	Sikaiana	Sikaiana	sika1261	1439	to swim	koukou	koukou	POLLEX	165240	969		kakau	k o u k o u
3574	North_Marquesan	Marquesan	nort2845	1439	to swim	kau	kau	POLLEX	2894	969			k a u
3876	East_Futunan	Futuna, East	east2447	1439	to swim	ka/kau/	kau	POLLEX	87898	969		kakau	k a u
4185	Pukapuka	Pukapuka	puka1242	1439	to swim	tākele	tākele	Salisbury-152-2005	71780	969		kakau	t aː k e l e
4379	Mele_Fila	Fila	mele1250	1439	to swim	kaukau	kaukau	52375	271457	969			k a u k a u
4579	Ra’ivavae	Ra'ivavae	aust1304	1439	to swim	ʔau	ʔau	Tamaititahio-1213-2015	291160	969			ʔ a u
4839	Tuamotuan	Tuamotu	tuam1242	1439	to swim	kau	kau	POLLEX	3102	969			k a u
5086	Niuean	Niue	niue1239	1439	to swim	kou/kou	kou	POLLEX	87906	969		kau/kau // kakau	k o u
5344	Rurutuan	Rurutuan	aust1304	1439	to swim	ʔau	ʔau	Meyer-128-2005	2984	969			ʔ a u
5599	Futuna_Aniwa	Futuna-Aniwa	futu1245	1439	to swim	kau	kau	POLLEX	3117	969		kaukau	k a u
5833	Hawaiian	Hawaiian	hawa1245	1439	to swim	'au	'au	71458	2908	969			ʔ a u
6136	Rarotongan	Rarotongan	raro1241	1439	to swim	kau	kau	POLLEX	2914	969			k a u
6347	Penryhn	Penrhyn	penr1237	1439	to swim	kau	kau	POLLEX	3091	969			k a u
6605	Nukuria	Nukeria	nuku1259	1439	to swim	kkau	kkau	Davletshin-1212-2015	290872	969			k k a u
6899	Samoan	Samoan	samo1305	1439	to swim	ʔaʔau	ʔaʔau	Blust-118-2005	2974	969			ʔ a ʔ a u
7162	Rennell_Bellona	Rennellese	renn1242	1439	to swim	kakau	kakau	POLLEX	3062	969			k a k a u
7415	Tuvalu	Nanumea	tuva1244	1439	to swim	kakau	kakau	29903	192045	969			k a k a u
7645	Anuta	Anuta	anut1237	1439	to swim	ka/kau	kau	POLLEX	87918	969		kakau	k a u
#
222	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	2271	to think	hinga	hinga	Hovdhaugen-375-2009	89787	578			h i ŋ a
223	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	2271	to think	mnatua	mnatua	Hovdhaugen-375-2009	89786	1416			m n a t u a
483	Wallisian	Uvea, East	wall1257	2271	to think	manatu	manatu	POLLEX	88481	1416			m a n a t u
484	Wallisian	Uvea, East	wall1257	2271	to think	mahalo	mahalo	POLLEX	88480	1339			m a h a l o
923	Maori	Maori	maor1246	2271	to think	whakaaro	fakaaro	Biggs-85-2005	7225	1430			f a k a a r o
1138	Kapingamarangi	Kapingamarangi	kapi1249	2271	to think	hakapau	hakapau	POLLEX	168014	223			h a k a p a u
1374	Tahitian	Tahitian (Modern)	tahi1242	2271	to think	mana'o	mana'o	Clark-173-2005	7313	1240			m a n a ʔ o
1568	Emae	Emae (Makatea)	emae1237	2271	to think	fakaturia	fakaturia	52375	276839	393			f a k a t u r i a
1820	Rapanui	Rapanui (Easter Island)	rapa1244	2271	to think	mana'u	mana'u	POLLEX	130625	1240			m a n a ʔ u
2084	Mangareva	Mangareva	mang1401	2271	to think	makara	makara	POLLEX	321418	1378			m a k a r a
2308	Luangiua	Luangiua	onto1237	2271	to think	hakaoko	hakaoko	POLLEX	146582	588			h a k a o k o
2529	Tongan	Tongan	tong1325	2271	to think	fakakaukau	fakakaukau	117207	7276	608			f a k a k a u k a u
2781	Rakahanga_Manihiki	Manihiki	raka1237	2271	to think	(haka)mahara	mahara	Clark-589-2008	153613	1339		maharahara	m a h a r a
2782	Rakahanga_Manihiki	Manihiki	raka1237	2271	to think	hakamanako	hakamanako	Clark-589-2008	153465	1240		manako	h a k a m a n a k o
3047	Tikopia	Tikopia	tiko1237	2271	to think	maanatu	maanatu	POLLEX	7295	1416			m aː n a t u
3269	Sikaiana	Sikaiana	sika1261	2271	to think	hakateletele	hakateletele	POLLEX	145929	710			h a k a t e l e t e l e
3560	North_Marquesan	Marquesan	nort2845	2271	to think	maákau	maákau	POLLEX	7178	1240			m a ʔ a k a u
3856	East_Futunan	Futuna, East	east2447	2271	to think	manatu	manatu	POLLEX	88459	1416			m a n a t u
3857	East_Futunan	Futuna, East	east2447	2271	to think	masalo	masalo	POLLEX	88458	1339			m a s a l o
4163	Pukapuka	Pukapuka	puka1242	2271	to think	manako	manako	Salisbury-152-2005	88451	1240			m a n a k o
4164	Pukapuka	Pukapuka	puka1242	2271	to think	mayala	mayala	Salisbury-152-2005	88450	1339			m a j a l a
4165	Pukapuka	Pukapuka	puka1242	2271	to think	manatu	manatu	Salisbury-152-2005	88449	1416			m a n a t u
4367	Mele_Fila	Fila	mele1250	2271	to think	mantua	mantua	52375	276848	1455			m a n t u a
4568	Ra’ivavae	Ra'ivavae	aust1304	2271	to think	heGuGi	heGuGi	Tamaititahio-1213-2015	291171	907			h e ɢ u ɢ i
4823	Tuamotuan	Tuamotu	tuam1242	2271	to think	mahara	mahara	POLLEX	7386	1339			m a h a r a
5069	Niuean	Niue	niue1239	2271	to think	manatu	manatu	POLLEX	88465	1416			m a n a t u
5070	Niuean	Niue	niue1239	2271	to think	mahala	mahala	POLLEX	88464	1339			m a h a l a
5330	Rurutuan	Rurutuan	aust1304	2271	to think	manaʔo	manaʔo	Meyer-128-2005	7268	1240			m a n a ʔ o
5583	Futuna_Aniwa	Futuna-Aniwa	futu1245	2271	to think	manatu/nea	manatu	POLLEX	7401	1416		manatunea	m a n a t u
5820	Hawaiian	Hawaiian	hawa1245	2271	to think	mana'o	mana'o	71458	7192	1240			m a n a ʔ o
6120	Rarotongan	Rarotongan	raro1241	2271	to think	maàra	maàra	POLLEX	7198	1339			m a ʔ a r a
6333	Penryhn	Penrhyn	penr1237	2271	to think	manako	manako	POLLEX	90552	1240			m a n a k o
6592	Nukuria	Nukeria	nuku1259	2271	to think	maanatu	maanatu	Davletshin-1212-2015	290921	1416			m aː n a t u
6885	Samoan	Samoan	samo1305	2271	to think	manatu	manatu	Blust-118-2005	216793	1416			m a n a t u
6886	Samoan	Samoan	samo1305	2271	to think	māfaufau	māfaufau	Blust-118-2005	7258	1378			m aː f a u f a u
7149	Rennell_Bellona	Rennellese	renn1242	2271	to think	maanatu	maanatu	POLLEX	7346	1416			m aː n a t u
7399	Tuvalu	Nanumea	tuva1244	2271	to think	maafaufau	maafaufau	29903	192245	1378			m aː f a u f a u
7400	Tuvalu	Nanumea	tuva1244	2271	to think	manatu	manatu	29903	192244	1416			m a n a t u
7401	Tuvalu	Nanumea	tuva1244	2271	to think	lagona	lagona	29903	192243	1280			l a g o n a
7631	Anuta	Anuta	anut1237	2271	to think	maanatu	maanatu	POLLEX	88479	1416		maanatu	m aː n a t u
#
136	Vaeakau_Taumako	Vaeakau-Taumako	pile1238	1456	to throw	sili	sili	Hovdhaugen-375-2009	89495	1417			s i l i
386	Wallisian	Uvea, East	wall1257	1456	to throw	àtu	àtu	POLLEX	104395	318			ʔ a t u
